COD_COMUNA_JOIN,VACUNA_DASHBOARD,CLAVE_DENOMINADOR,VACUNAS_ADMINISTRADAS
13115,VACUNA VPH 5 BASICO,VPH_5basico,1400
13116,VACUNA BCG,BCG_RN,614
13116,VACUNA DTPA 1 BASICO,dTpa_1basico,747
13116,VACUNA DTPA 8 BASICO,dTpa_8basico,777
13116,VACUNA DTPA GESTANTES,dTpa_Gestantes,616
13116,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,881
13116,VACUNA HEPATITIS B RN,HepB_RN,598
13116,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,738
13116,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,754
13116,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,758
13116,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,875
13116,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,879
13116,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,757
13116,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,762
13116,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,136
13116,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,745
13116,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,755
13116,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,869
13116,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,888
13116,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,873
13116,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,791
13116,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,885
13116,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,808
13116,VACUNA VPH 4 BASICO,VPH_4basico,745
13116,VACUNA VPH 5 BASICO,VPH_5basico,734
13117,VACUNA BCG,BCG_RN,580
13117,VACUNA DTPA 1 BASICO,dTpa_1basico,829
13117,VACUNA DTPA 8 BASICO,dTpa_8basico,844
13117,VACUNA DTPA GESTANTES,dTpa_Gestantes,692
13117,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1015
13117,VACUNA HEPATITIS B RN,HepB_RN,598
13117,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,756
13117,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,818
13117,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,857
13117,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1008
13117,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,955
13117,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,768
13117,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,827
13117,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,163
13117,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,760
13117,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,819
13117,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,940
13117,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,785
13117,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,952
13117,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,859
13117,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1009
13117,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,870
13117,VACUNA VPH 4 BASICO,VPH_4basico,1061
13117,VACUNA VPH 5 BASICO,VPH_5basico,873
13118,VACUNA BCG,BCG_RN,873
13118,VACUNA DTPA 1 BASICO,dTpa_1basico,951
13118,VACUNA DTPA 8 BASICO,dTpa_8basico,953
13118,VACUNA DTPA GESTANTES,dTpa_Gestantes,724
13118,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,873
13118,VACUNA HEPATITIS B RN,HepB_RN,868
13118,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,847
13118,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,852
13118,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,857
13118,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,910
13118,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,872
13118,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,854
13118,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,850
13118,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,175
13118,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,847
13118,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,847
13118,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,880
13118,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,708
13118,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,891
13118,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,734
13118,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,910
13118,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,737
13118,VACUNA VPH 4 BASICO,VPH_4basico,1177
13118,VACUNA VPH 5 BASICO,VPH_5basico,1022
13119,VACUNA BCG,BCG_RN,3245
13119,VACUNA DTPA 1 BASICO,dTpa_1basico,5096
13119,VACUNA DTPA 8 BASICO,dTpa_8basico,5852
13119,VACUNA DTPA GESTANTES,dTpa_Gestantes,2455
13119,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,3520
13119,VACUNA HEPATITIS B RN,HepB_RN,3204
13119,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,3218
13119,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,3219
13119,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,3229
13119,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,3556
13119,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,3441
13119,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,3235
13119,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,3225
13119,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,584
13119,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,3221
13119,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,3219
13119,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,3458
13119,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,3267
13119,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,3472
13119,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,2928
13119,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,3561
13119,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,2945
13119,VACUNA VPH 4 BASICO,VPH_4basico,5836
13119,VACUNA VPH 5 BASICO,VPH_5basico,5571
13120,VACUNA BCG,BCG_RN,1863
13120,VACUNA DTPA 1 BASICO,dTpa_1basico,2024
13120,VACUNA DTPA 8 BASICO,dTpa_8basico,2360
13120,VACUNA DTPA GESTANTES,dTpa_Gestantes,1762
13120,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1704
13120,VACUNA HEPATITIS B RN,HepB_RN,1827
13120,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,2027
13120,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1969
13120,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1953
13120,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,2015
13120,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1954
13120,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,2046
13120,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1976
13120,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,495
13120,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,2026
13120,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1970
13120,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1987
13120,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,1454
13120,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1990
13120,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1627
13120,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,2009
13120,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1628
13120,VACUNA VPH 4 BASICO,VPH_4basico,2129
13120,VACUNA VPH 5 BASICO,VPH_5basico,2080
13121,VACUNA BCG,BCG_RN,582
13121,VACUNA DTPA 1 BASICO,dTpa_1basico,990
13121,VACUNA DTPA 8 BASICO,dTpa_8basico,1013
13121,VACUNA DTPA GESTANTES,dTpa_Gestantes,623
13121,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,938
13121,VACUNA HEPATITIS B RN,HepB_RN,572
13121,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,686
13121,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,687
13121,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,713
13121,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,942
13121,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,821
13121,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,689
13121,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,689
13121,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,149
13121,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,688
13121,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,686
13121,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,822
13121,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,825
13121,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,826
13121,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,804
13121,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,950
13121,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,821
13121,VACUNA VPH 4 BASICO,VPH_4basico,1106
13121,VACUNA VPH 5 BASICO,VPH_5basico,1081
13122,VACUNA BCG,BCG_RN,1524
13122,VACUNA DTPA 1 BASICO,dTpa_1basico,2185
13122,VACUNA DTPA 8 BASICO,dTpa_8basico,2706
13122,VACUNA DTPA GESTANTES,dTpa_Gestantes,1461
13122,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1908
13122,VACUNA HEPATITIS B RN,HepB_RN,1539
13122,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1769
13122,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1816
13122,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1855
13122,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,2080
13122,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1942
13122,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1775
13122,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1812
13122,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,354
13122,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1766
13122,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1809
13122,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,2015
13122,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,1132
13122,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,2028
13122,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1719
13122,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,2087
13122,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1740
13122,VACUNA VPH 4 BASICO,VPH_4basico,2691
13122,VACUNA VPH 5 BASICO,VPH_5basico,2478
13123,VACUNA BCG,BCG_RN,1204
13123,VACUNA DTPA 1 BASICO,dTpa_1basico,1646
13123,VACUNA DTPA 8 BASICO,dTpa_8basico,2084
13123,VACUNA DTPA GESTANTES,dTpa_Gestantes,1189
13123,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1039
13123,VACUNA HEPATITIS B RN,HepB_RN,1147
13123,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1287
13123,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1247
13123,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1235
13123,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1214
13123,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1146
13123,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1291
13123,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1238
13123,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,277
13123,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1285
13123,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1232
13123,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1195
13123,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,891
13123,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1207
13123,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1012
13123,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1216
13123,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1028
13123,VACUNA VPH 4 BASICO,VPH_4basico,1692
13123,VACUNA VPH 5 BASICO,VPH_5basico,1584
13124,VACUNA BCG,BCG_RN,1648
13124,VACUNA DTPA 1 BASICO,dTpa_1basico,2107
13124,VACUNA DTPA 8 BASICO,dTpa_8basico,2076
13124,VACUNA DTPA GESTANTES,dTpa_Gestantes,1481
13124,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1879
13124,VACUNA HEPATITIS B RN,HepB_RN,1653
13124,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1736
13124,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1791
13124,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1815
13124,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1895
13124,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1830
13124,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1746
13124,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1794
13124,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,321
13124,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1737
13124,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1792
13124,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1826
13124,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,1688
13124,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1825
13124,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1690
13124,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1879
13124,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1704
13124,VACUNA VPH 4 BASICO,VPH_4basico,2253
13124,VACUNA VPH 5 BASICO,VPH_5basico,2158
13125,VACUNA BCG,BCG_RN,1513
13125,VACUNA DTPA 1 BASICO,dTpa_1basico,2415
13125,VACUNA DTPA 8 BASICO,dTpa_8basico,2679
13125,VACUNA DTPA GESTANTES,dTpa_Gestantes,1457
13125,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,2131
13125,VACUNA HEPATITIS B RN,HepB_RN,1516
13125,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1782
13125,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1808
13125,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1800
13125,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,2128
13125,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1938
13125,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1799
13125,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1805
13125,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,311
13125,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1789
13125,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1810
13125,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1930
13125,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,989
13125,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1952
13125,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1758
13125,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,2139
13125,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1766
13125,VACUNA VPH 4 BASICO,VPH_4basico,2693
13125,VACUNA VPH 5 BASICO,VPH_5basico,2703
13126,VACUNA BCG,BCG_RN,971
13126,VACUNA DTPA 1 BASICO,dTpa_1basico,1484
13126,VACUNA DTPA 8 BASICO,dTpa_8basico,1528
13126,VACUNA DTPA GESTANTES,dTpa_Gestantes,842
13126,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,960
13126,VACUNA HEPATITIS B RN,HepB_RN,961
13126,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,952
13126,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,988
13126,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1002
13126,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,959
13126,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1049
13126,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,980
13126,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1006
13126,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,138
13126,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,958
13126,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,992
13126,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1024
13126,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,577
13126,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1037
13126,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,782
13126,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,952
13126,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,789
13126,VACUNA VPH 4 BASICO,VPH_4basico,1648
13126,VACUNA VPH 5 BASICO,VPH_5basico,1638
13127,VACUNA BCG,BCG_RN,1024
13127,VACUNA DTPA 1 BASICO,dTpa_1basico,1881
13127,VACUNA DTPA 8 BASICO,dTpa_8basico,2003
13127,VACUNA DTPA GESTANTES,dTpa_Gestantes,1147
13127,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1382
13127,VACUNA HEPATITIS B RN,HepB_RN,1019
13127,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1374
13127,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1338
13127,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1315
13127,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1380
13127,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1327
13127,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1404
13127,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1369
13127,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,198
13127,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1374
13127,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1343
13127,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1300
13127,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,935
13127,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1306
13127,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1170
13127,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1374
13127,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1206
13127,VACUNA VPH 4 BASICO,VPH_4basico,2093
13127,VACUNA VPH 5 BASICO,VPH_5basico,2004
13128,VACUNA BCG,BCG_RN,1166
13128,VACUNA DTPA 1 BASICO,dTpa_1basico,1523
13128,VACUNA DTPA 8 BASICO,dTpa_8basico,1499
13128,VACUNA DTPA GESTANTES,dTpa_Gestantes,1032
13128,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1366
13128,VACUNA HEPATITIS B RN,HepB_RN,1166
13128,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1248
13128,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1286
13128,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1257
13128,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1373
13128,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1304
13128,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1257
13128,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1292
13128,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,217
13128,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1253
13128,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1290
13128,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1308
13128,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,859
13128,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1319
13128,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1157
13128,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1378
13128,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1236
13128,VACUNA VPH 4 BASICO,VPH_4basico,1686
13128,VACUNA VPH 5 BASICO,VPH_5basico,1471
13129,VACUNA BCG,BCG_RN,568
13129,VACUNA DTPA 1 BASICO,dTpa_1basico,774
13129,VACUNA DTPA 8 BASICO,dTpa_8basico,767
13129,VACUNA DTPA GESTANTES,dTpa_Gestantes,512
13129,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,757
13129,VACUNA HEPATITIS B RN,HepB_RN,565
13129,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,703
13129,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,699
13129,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,722
13129,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,752
13129,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,739
13129,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,717
13129,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,702
13129,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,107
13129,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,708
13129,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,701
13129,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,728
13129,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,645
13129,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,727
13129,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,631
13129,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,752
13129,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,655
13129,VACUNA VPH 4 BASICO,VPH_4basico,813
13129,VACUNA VPH 5 BASICO,VPH_5basico,754
13130,VACUNA BCG,BCG_RN,1215
13130,VACUNA DTPA 1 BASICO,dTpa_1basico,1505
13130,VACUNA DTPA 8 BASICO,dTpa_8basico,1618
13130,VACUNA DTPA GESTANTES,dTpa_Gestantes,1099
13130,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1388
13130,VACUNA HEPATITIS B RN,HepB_RN,1207
13130,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1342
13130,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1350
13130,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1383
13130,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1445
13130,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1459
13130,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1346
13130,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1353
13130,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,192
13130,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1348
13130,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1352
13130,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1460
13130,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,811
13130,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1463
13130,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1038
13130,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1451
13130,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1066
13130,VACUNA VPH 4 BASICO,VPH_4basico,1550
13130,VACUNA VPH 5 BASICO,VPH_5basico,1467
